order_id,customer_id,order_date,status,region_code
470,107.0,2026-06-09 08:36:42,SHIPPED,SOUTH
471,162.0,2025-08-22 03:16:49,RETURNED,WEST
472,564.0,2024-09-22 02:59:05,DELIVERED,EAST
473,332.0,2025-08-09 15:32:35,RETURNED,SOUTH
474,564.0,2025-08-14 15:24:19,DELIVERED,EAST
475,407.0,2025-01-23 08:08:44,PLACED,NORTH
476,,2026-05-29 09:17:03,SHIPPED,EAST
477,220.0,2026-02-16 15:34:55,DELIVERED,NORTH
478,283.0,2025-09-01 16:44:12,RETURNED,SOUTH
479,160.0,2024-11-11 10:54:03,SHIPPED,EAST
480,239.0,2025-02-21 19:06:43,DELIVERED,EAST
481,223.0,2026-04-22 02:34:05,PLACED,EAST
482,,2025-08-08 05:19:42,PLACED,EAST
483,391.0,2024-08-15 09:29:50,PLACED,NORTH
484,445.0,2024-07-30 12:28:34,CANCELLED,NORTH
485,12.0,30-04-2026,CANCELLED,NORTH
486,553.0,2024-08-15 04:45:39,RETURNED,SOUTH
487,157.0,2025-04-15 13:16:30,PLACED,WEST
488,590.0,2024-09-10 05:59:50,RETURNED,NORTH
489,404.0,2025-04-21 15:05:12,SHIPPED,SOUTH
490,51.0,2025-12-06 02:15:34,RETURNED,WEST
491,445.0,2026-04-21 09:36:41,SHIPPED,SOUTH
492,405.0,2025-10-12 03:46:05,RETURNED,SOUTH
493,537.0,2025-11-25 11:07:43,SHIPPED,SOUTH
494,332.0,2025-05-31 00:22:39,RETURNED,NORTH
495,375.0,2025-03-26 02:49:30,DELIVERED,SOUTH
496,25.0,2025-03-09 02:28:37,DELIVERED,SOUTH
497,453.0,2024-12-01 02:00:38,RETURNED,SOUTH
498,240.0,2026-01-14 08:08:22,SHIPPED,EAST
499,88.0,2026-02-20 12:26:46,PLACED,NORTH
500,152.0,2024-09-04 17:12:50,DELIVERED,NORTH
501,,2026-05-14 09:59:46,CANCELLED,WEST
502,551.0,2026-01-18 17:46:48,SHIPPED,SOUTH
503,562.0,2025-08-28 02:23:59,CANCELLED,SOUTH
504,386.0,2024-09-15 05:09:07,RETURNED,NORTH
505,206.0,2026-02-15 10:36:50,RETURNED,EAST
506,9.0,2025-12-01 15:41:59,PLACED,WEST
507,369.0,2024-09-18 09:21:30,PLACED,NORTH
508,396.0,2025-02-21 01:49:41,SHIPPED,WEST
509,324.0,2025-10-23 01:49:40,CANCELLED,NORTH
510,,2026-01-20 05:59:10,RETURNED,NORTH
511,313.0,2025-06-18 01:34:28,DELIVERED,WEST
512,356.0,2026-06-01 10:23:54,DELIVERED,EAST
513,514.0,2024-10-22 07:50:59,DELIVERED,NORTH
514,31.0,2026-04-24 15:11:16,RETURNED,EAST
515,403.0,2025-01-13 20:14:51,SHIPPED,NORTH
516,233.0,2025-03-31 20:00:35,CANCELLED,SOUTH
517,320.0,2024-11-20 06:38:53,RETURNED,EAST
518,142.0,2026-05-10 09:13:47,RETURNED,SOUTH
519,537.0,2025-03-07 15:20:29,SHIPPED,WEST
520,149.0,2026-03-30 03:10:31,RETURNED,SOUTH
521,122.0,2025-03-03 13:44:44,SHIPPED,EAST
522,31.0,2025-06-30 10:55:27,DELIVERED,WEST
523,281.0,2024-08-26 02:08:29,SHIPPED,SOUTH
524,274.0,2024-09-29 19:16:19,RETURNED,SOUTH
525,27.0,2025-06-23 23:41:20,DELIVERED,NORTH
526,515.0,2026-03-19 03:45:30,RETURNED,WEST
527,397.0,2025-01-31 12:35:27,CANCELLED,WEST
528,34.0,2025-03-20 23:56:55,CANCELLED,NORTH
529,228.0,2025-09-02 03:10:25,SHIPPED,SOUTH
530,450.0,2025-07-15 09:19:12,RETURNED,WEST
531,253.0,2025-05-01 16:28:55,CANCELLED,WEST
532,390.0,2025-12-13 02:28:59,DELIVERED,WEST
533,550.0,2024-09-25 11:44:05,RETURNED,NORTH
534,44.0,19-08-2025,SHIPPED,WEST
535,397.0,2024-08-30 03:35:44,RETURNED,NORTH
536,312.0,2025-02-15 00:46:48,DELIVERED,WEST
537,56.0,2025-06-11 01:46:48,RETURNED,SOUTH
538,93.0,2025-09-13 17:10:59,RETURNED,NORTH
539,560.0,2024-12-30 14:46:39,SHIPPED,WEST
540,184.0,2025-01-03 08:27:53,CANCELLED,SOUTH
541,332.0,2024-11-02 12:03:27,SHIPPED,NORTH
542,372.0,2025-06-26 16:57:04,PLACED,WEST
543,,2024-08-26 14:19:16,CANCELLED,WEST
544,344.0,2024-12-08 10:55:17,RETURNED,SOUTH
545,53.0,2025-11-28 08:06:52,CANCELLED,EAST
546,457.0,2025-05-20 06:52:43,DELIVERED,SOUTH
547,,2026-06-25 08:40:40,PLACED,EAST
548,511.0,2025-08-27 16:15:52,RETURNED,NORTH
549,223.0,2025-03-16 07:29:27,RETURNED,WEST
550,7.0,2025-11-28 09:23:58,SHIPPED,EAST
551,213.0,2024-11-12 18:38:29,PLACED,SOUTH
552,38.0,2025-11-10 11:23:13,SHIPPED,NORTH
553,,2025-12-31 10:25:06,DELIVERED,NORTH
554,183.0,2025-12-11 09:02:02,SHIPPED,EAST
555,587.0,2026-03-12 13:39:28,RETURNED,SOUTH
556,369.0,2024-09-30 20:26:37,PLACED,NORTH
557,389.0,2025-09-17 18:17:58,PLACED,WEST
558,483.0,2025-03-04 00:33:46,SHIPPED,NORTH
559,540.0,2024-09-18 16:12:42,CANCELLED,SOUTH
560,112.0,2025-05-30 13:30:27,RETURNED,NORTH
561,295.0,2025-02-19 08:31:29,CANCELLED,EAST
562,363.0,2025-05-01 18:22:14,SHIPPED,WEST
563,505.0,2025-09-19 08:34:59,SHIPPED,SOUTH
564,2.0,2025-11-22 02:11:58,PLACED,NORTH
565,213.0,2025-09-18 00:05:01,RETURNED,WEST
566,574.0,2026-02-28 05:40:57,SHIPPED,NORTH
567,261.0,2025-03-05 12:09:15,PLACED,EAST
568,7.0,2025-10-23 11:49:47,PLACED,EAST
569,30.0,2024-08-23 06:04:01,SHIPPED,SOUTH
570,491.0,2024-12-15 07:15:19,CANCELLED,NORTH
571,472.0,2024-10-18 19:36:42,RETURNED,EAST
572,58.0,2025-09-06 13:56:03,RETURNED,EAST
573,569.0,2026-01-11 20:17:11,RETURNED,NORTH
574,363.0,20-02-2026,PLACED,SOUTH
575,385.0,2026-01-13 08:54:48,RETURNED,SOUTH
576,120.0,2025-11-04 02:26:44,DELIVERED,EAST
577,89.0,2025-06-05 05:31:13,CANCELLED,SOUTH
578,310.0,2025-02-07 06:41:07,SHIPPED,EAST
579,39.0,02-10-2025,SHIPPED,NORTH
580,495.0,2025-05-31 23:34:50,RETURNED,SOUTH
581,537.0,2024-12-06 13:45:07,DELIVERED,EAST
582,529.0,2026-04-11 06:47:25,SHIPPED,SOUTH
583,535.0,13-02-2025,PLACED,NORTH
584,90.0,2026-02-09 14:17:40,DELIVERED,WEST
585,320.0,2025-11-17 17:53:28,PLACED,EAST
586,206.0,2026-05-11 06:55:11,SHIPPED,EAST
587,452.0,2026-05-24 13:33:09,PLACED,EAST
588,16.0,2025-12-15 16:09:41,RETURNED,NORTH
589,327.0,2026-05-08 19:35:53,DELIVERED,SOUTH
590,588.0,2026-07-02 17:27:58,SHIPPED,SOUTH
591,347.0,08-09-2025,RETURNED,WEST
592,52.0,2025-09-29 00:33:09,PLACED,WEST
593,184.0,2025-07-17 04:41:48,RETURNED,WEST
594,203.0,2026-03-20 12:33:02,RETURNED,NORTH
595,477.0,2026-03-24 01:54:06,RETURNED,SOUTH
596,480.0,2024-08-23 22:20:32,PLACED,WEST
597,477.0,2026-04-28 13:25:00,CANCELLED,SOUTH
598,265.0,2026-06-16 08:56:24,DELIVERED,WEST
599,339.0,2024-07-09 22:58:29,DELIVERED,WEST
600,116.0,2025-08-22 10:22:18,DELIVERED,WEST
601,357.0,2026-06-24 06:13:22,RETURNED,SOUTH
602,110.0,2024-09-27 11:22:06,DELIVERED,NORTH
603,411.0,2025-01-31 11:44:50,RETURNED,WEST
604,163.0,2024-08-01 02:54:22,CANCELLED,WEST
605,442.0,2025-05-20 16:49:09,CANCELLED,EAST
606,80.0,2025-09-13 10:39:36,RETURNED,WEST
607,334.0,2025-10-09 01:08:50,RETURNED,NORTH
608,416.0,2025-12-11 06:39:51,PLACED,NORTH
609,389.0,2025-05-01 22:33:35,DELIVERED,WEST
610,223.0,2025-05-23 05:43:59,SHIPPED,NORTH
611,464.0,2024-12-10 15:07:44,RETURNED,EAST
612,201.0,2024-11-13 00:19:58,SHIPPED,EAST
613,312.0,2024-10-18 22:16:43,CANCELLED,EAST
614,523.0,2025-08-19 01:34:29,CANCELLED,SOUTH
615,563.0,2026-03-17 09:00:22,PLACED,NORTH
616,368.0,2025-03-29 12:35:04,PLACED,EAST
617,404.0,2025-05-10 02:57:45,DELIVERED,WEST
618,217.0,2025-02-05 01:31:23,SHIPPED,WEST
619,369.0,2026-04-07 20:34:24,CANCELLED,SOUTH
620,129.0,09-10-2024,SHIPPED,NORTH
621,499.0,2024-07-17 19:36:14,CANCELLED,SOUTH
622,426.0,2025-10-25 23:26:21,CANCELLED,WEST
623,435.0,2024-10-22 12:39:25,RETURNED,WEST
624,435.0,2026-04-16 17:38:02,RETURNED,NORTH
625,243.0,2025-11-01 22:38:43,RETURNED,EAST
626,376.0,2026-06-21 12:59:04,PLACED,NORTH
627,116.0,2024-10-16 12:32:43,RETURNED,WEST
628,540.0,2024-10-17 13:52:12,DELIVERED,WEST
629,91.0,2026-02-18 01:34:18,SHIPPED,WEST
630,80.0,2026-03-29 15:58:32,RETURNED,EAST
631,548.0,2026-04-23 02:02:57,PLACED,WEST
632,588.0,2025-11-29 07:26:35,DELIVERED,WEST
633,,2026-05-19 21:57:23,DELIVERED,SOUTH
634,312.0,2025-10-07 14:41:00,RETURNED,EAST
635,174.0,2025-06-06 06:24:50,RETURNED,NORTH
636,28.0,2025-05-15 03:44:26,DELIVERED,WEST
637,285.0,2026-02-28 09:17:19,DELIVERED,SOUTH
638,264.0,2025-04-16 08:49:26,PLACED,NORTH
639,155.0,2024-12-21 05:46:18,CANCELLED,EAST
640,242.0,2025-05-15 15:05:11,CANCELLED,SOUTH
641,352.0,2024-07-14 18:26:57,PLACED,SOUTH
642,508.0,2025-07-08 05:38:20,CANCELLED,WEST
643,172.0,2025-12-25 06:12:46,SHIPPED,EAST
644,119.0,2025-12-11 12:54:41,PLACED,SOUTH
645,488.0,2025-01-22 00:33:35,RETURNED,SOUTH
646,486.0,2026-05-17 04:16:24,DELIVERED,SOUTH
647,296.0,2025-09-03 08:31:23,CANCELLED,WEST
648,43.0,2024-08-02 18:49:40,PLACED,EAST
649,280.0,2024-08-06 00:01:18,DELIVERED,EAST
650,599.0,2025-06-27 08:36:54,CANCELLED,WEST
651,200.0,2025-04-04 13:56:00,RETURNED,EAST
652,321.0,2025-09-06 05:11:02,RETURNED,NORTH
653,13.0,2026-06-11 20:54:53,CANCELLED,NORTH
654,360.0,05-09-2024,SHIPPED,EAST
655,95.0,2025-12-24 17:27:05,PLACED,SOUTH
656,123.0,2025-07-28 20:55:24,PLACED,SOUTH
657,580.0,2026-03-29 01:54:48,SHIPPED,NORTH
658,479.0,2026-01-08 15:02:14,PLACED,WEST
659,438.0,2025-01-29 10:51:14,DELIVERED,EAST
660,64.0,2025-07-21 23:06:05,CANCELLED,WEST
661,272.0,2025-07-26 15:25:49,SHIPPED,WEST
662,206.0,2025-09-27 23:39:19,RETURNED,WEST
663,148.0,2025-01-04 11:28:04,RETURNED,WEST
664,,2025-10-13 00:40:07,DELIVERED,NORTH
665,257.0,2025-11-06 04:30:27,CANCELLED,NORTH
666,1.0,2025-11-09 19:49:05,PLACED,WEST
667,401.0,2025-11-21 01:02:51,RETURNED,NORTH
668,503.0,2025-08-07 05:08:13,CANCELLED,WEST
669,,2025-09-05 17:57:28,RETURNED,SOUTH
670,494.0,2025-09-30 03:41:51,PLACED,EAST
671,57.0,2026-04-30 09:24:48,PLACED,EAST
672,83.0,2025-08-04 04:08:11,CANCELLED,EAST
673,41.0,2024-07-17 05:14:22,CANCELLED,SOUTH
674,110.0,2025-06-06 00:06:35,DELIVERED,WEST
675,195.0,2026-05-02 04:42:47,SHIPPED,NORTH
676,245.0,2025-09-01 14:40:27,CANCELLED,WEST
677,316.0,08-03-2025,CANCELLED,WEST
678,348.0,24-03-2025,PLACED,EAST
679,122.0,2026-06-23 13:49:05,SHIPPED,WEST
680,550.0,09-02-2025,SHIPPED,SOUTH
681,145.0,2024-11-08 16:51:46,CANCELLED,NORTH
682,,2025-11-29 01:29:37,SHIPPED,SOUTH
683,315.0,2025-09-18 21:40:00,PLACED,WEST
684,66.0,2025-02-16 11:00:51,PLACED,NORTH
685,226.0,2026-02-02 18:48:40,PLACED,SOUTH
686,412.0,2025-01-15 14:09:15,DELIVERED,NORTH
687,141.0,2025-10-12 00:46:36,DELIVERED,SOUTH
688,344.0,2025-09-04 15:52:56,PLACED,NORTH
689,173.0,2025-08-31 19:17:48,DELIVERED,SOUTH
690,42.0,2025-10-31 18:28:31,SHIPPED,NORTH
691,386.0,2025-02-07 11:04:02,SHIPPED,NORTH
692,8.0,2025-12-29 23:35:01,SHIPPED,NORTH
693,291.0,2024-07-29 06:46:02,CANCELLED,WEST
694,278.0,2025-06-28 10:46:23,RETURNED,WEST
695,39.0,2024-10-09 23:33:39,RETURNED,SOUTH
696,91.0,2024-09-03 11:42:09,DELIVERED,EAST
697,197.0,2026-02-01 20:44:37,PLACED,NORTH
698,553.0,2025-01-09 11:01:37,RETURNED,SOUTH
699,214.0,2025-10-02 04:03:39,DELIVERED,NORTH
700,486.0,2025-01-26 09:09:52,CANCELLED,SOUTH
701,56.0,2025-01-13 01:00:52,DELIVERED,EAST
702,465.0,2026-01-01 22:34:13,PLACED,NORTH
703,181.0,2025-09-23 10:05:58,SHIPPED,NORTH
704,241.0,2026-05-05 04:10:43,CANCELLED,EAST
705,334.0,2025-12-31 03:24:32,SHIPPED,NORTH
706,423.0,2025-11-02 20:11:26,SHIPPED,WEST
707,600.0,2025-04-05 10:45:53,CANCELLED,NORTH
708,466.0,2024-11-14 11:12:27,SHIPPED,WEST
709,199.0,2026-01-31 23:05:25,DELIVERED,EAST
710,583.0,2024-12-28 21:03:47,PLACED,EAST
711,470.0,2024-11-18 10:03:00,CANCELLED,SOUTH
712,303.0,2025-07-29 14:07:06,RETURNED,SOUTH
713,175.0,2024-08-02 12:19:03,RETURNED,SOUTH
714,501.0,2026-06-28 04:27:44,SHIPPED,WEST
715,439.0,2026-06-15 23:13:46,SHIPPED,SOUTH
716,153.0,17-09-2025,RETURNED,NORTH
717,482.0,2026-03-01 14:15:25,RETURNED,NORTH
718,101.0,2026-03-13 04:50:26,CANCELLED,WEST
719,13.0,2026-01-10 05:14:24,CANCELLED,SOUTH
720,93.0,2025-05-06 23:47:39,PLACED,WEST
721,471.0,2025-04-15 05:41:24,RETURNED,NORTH
722,142.0,2025-11-03 22:41:31,CANCELLED,SOUTH
723,476.0,2025-12-21 16:03:28,PLACED,NORTH
724,544.0,2024-11-08 12:55:12,PLACED,EAST
725,556.0,2025-09-04 09:09:20,RETURNED,SOUTH
726,344.0,2026-03-16 06:48:10,PLACED,EAST
727,375.0,2024-08-18 00:36:14,CANCELLED,NORTH
728,573.0,2025-01-18 11:26:42,PLACED,SOUTH
729,553.0,2026-02-27 23:48:52,PLACED,WEST
730,215.0,2024-08-16 17:00:06,SHIPPED,EAST
731,434.0,2025-06-13 07:04:38,DELIVERED,NORTH
732,498.0,2025-06-22 05:15:36,RETURNED,NORTH
733,546.0,2025-06-22 05:51:41,DELIVERED,WEST
734,68.0,2026-06-02 00:29:06,SHIPPED,WEST
735,184.0,2026-05-14 04:18:10,DELIVERED,NORTH
736,152.0,2024-12-27 00:37:41,CANCELLED,SOUTH
737,24.0,2025-11-20 15:09:31,DELIVERED,WEST
738,136.0,2025-04-20 06:43:07,CANCELLED,EAST
739,22.0,2025-01-17 04:24:30,DELIVERED,SOUTH
740,238.0,2025-07-31 19:38:49,RETURNED,EAST
741,335.0,2025-05-22 21:44:37,CANCELLED,WEST
742,314.0,2025-02-05 07:09:24,SHIPPED,EAST
743,296.0,2026-02-11 18:13:47,PLACED,SOUTH
744,171.0,2025-04-14 09:18:09,RETURNED,SOUTH
745,180.0,24-02-2025,SHIPPED,SOUTH
746,325.0,2025-07-31 16:20:19,RETURNED,SOUTH
747,211.0,2026-06-07 14:03:26,RETURNED,NORTH
748,152.0,2024-09-18 11:08:05,DELIVERED,WEST
749,309.0,2025-08-01 10:34:13,PLACED,NORTH
750,149.0,2025-03-24 19:20:04,CANCELLED,EAST
751,560.0,2026-03-18 00:59:17,RETURNED,EAST
752,297.0,2025-09-28 06:55:48,RETURNED,SOUTH
753,453.0,2025-10-28 15:53:49,DELIVERED,NORTH
754,143.0,2025-01-24 11:07:03,RETURNED,NORTH
755,226.0,2025-01-22 19:25:04,CANCELLED,EAST
756,200.0,2026-02-15 10:00:56,RETURNED,SOUTH
757,201.0,2025-01-11 20:45:26,PLACED,NORTH
758,90.0,2025-09-09 01:41:53,RETURNED,WEST
759,524.0,2025-06-11 04:07:29,PLACED,EAST
760,438.0,2025-11-14 15:04:12,DELIVERED,WEST
761,360.0,2025-01-01 23:15:31,DELIVERED,WEST
762,455.0,2025-11-12 03:26:26,CANCELLED,WEST
763,435.0,2026-01-23 04:10:43,CANCELLED,SOUTH
764,148.0,2025-07-24 03:44:41,SHIPPED,EAST
765,344.0,2025-11-16 09:37:11,PLACED,WEST
766,280.0,2026-07-04 20:45:22,CANCELLED,SOUTH
767,141.0,2025-02-23 04:17:11,SHIPPED,SOUTH
768,503.0,2024-07-17 01:38:18,PLACED,EAST
769,,15-07-2024,CANCELLED,SOUTH
770,269.0,2024-08-27 23:29:28,DELIVERED,WEST
771,295.0,2025-05-05 18:00:22,CANCELLED,SOUTH
772,251.0,2025-07-28 00:52:16,PLACED,NORTH
773,69.0,2025-11-22 02:02:21,RETURNED,EAST
774,265.0,2025-03-23 02:48:26,CANCELLED,NORTH
775,18.0,2025-12-21 02:56:11,DELIVERED,SOUTH
776,473.0,2025-01-09 08:18:42,SHIPPED,EAST
777,430.0,2024-08-03 04:59:38,DELIVERED,NORTH
778,79.0,2025-10-04 19:09:54,RETURNED,SOUTH
779,97.0,2024-08-19 21:24:59,RETURNED,SOUTH
780,309.0,2025-09-16 08:20:33,DELIVERED,EAST
781,148.0,2026-04-23 08:47:23,PLACED,SOUTH
782,497.0,2024-12-14 17:27:25,CANCELLED,EAST
783,224.0,2025-09-20 04:19:11,SHIPPED,SOUTH
784,573.0,2024-10-06 07:21:23,RETURNED,NORTH
785,120.0,2026-06-08 23:47:54,SHIPPED,NORTH
786,372.0,2024-09-10 10:40:29,SHIPPED,WEST
787,,2025-09-24 01:15:04,SHIPPED,EAST
788,228.0,2025-04-09 23:18:47,SHIPPED,SOUTH
789,215.0,2026-01-18 07:46:40,SHIPPED,NORTH
790,115.0,2025-10-25 14:57:51,PLACED,NORTH
791,,2026-02-16 01:30:29,SHIPPED,NORTH
792,61.0,21-11-2024,CANCELLED,NORTH
793,309.0,2024-09-28 07:28:23,PLACED,NORTH
794,211.0,2024-11-20 22:36:02,RETURNED,SOUTH
795,93.0,2025-02-09 12:25:33,SHIPPED,EAST
796,165.0,2025-11-03 19:22:15,RETURNED,SOUTH
797,593.0,2024-09-02 15:34:29,PLACED,SOUTH
798,176.0,2025-06-05 13:44:55,RETURNED,NORTH
799,220.0,2026-07-06 08:23:22,RETURNED,WEST
800,451.0,2026-01-22 08:13:30,PLACED,SOUTH
801,435.0,2025-11-26 23:53:06,SHIPPED,SOUTH
802,322.0,2025-11-08 23:52:06,PLACED,WEST
803,370.0,2026-01-22 21:33:27,DELIVERED,NORTH
804,395.0,2025-01-13 07:41:31,DELIVERED,WEST
805,455.0,2026-01-30 15:35:47,SHIPPED,WEST
806,194.0,2025-01-27 21:27:40,PLACED,WEST
807,14.0,2024-08-23 21:56:09,CANCELLED,NORTH
808,88.0,2025-04-19 04:46:16,PLACED,SOUTH
809,105.0,2026-07-06 20:51:28,SHIPPED,NORTH
810,206.0,2025-01-13 23:30:20,RETURNED,WEST
811,512.0,2026-02-23 01:49:29,DELIVERED,EAST
812,410.0,2024-11-16 07:33:52,DELIVERED,WEST
813,497.0,2024-08-29 00:51:04,RETURNED,EAST
814,126.0,2026-06-24 18:56:46,DELIVERED,WEST
815,138.0,2024-12-02 22:13:29,PLACED,NORTH
816,511.0,2025-04-22 03:40:08,PLACED,SOUTH
817,157.0,2025-10-23 20:29:29,DELIVERED,NORTH
818,533.0,2024-09-26 13:08:28,CANCELLED,WEST
819,503.0,2025-08-08 06:17:37,RETURNED,EAST
820,554.0,20-05-2025,RETURNED,NORTH
821,441.0,2025-09-30 19:57:09,PLACED,WEST
822,,2024-09-24 22:54:33,CANCELLED,NORTH
823,311.0,2025-05-27 21:47:19,SHIPPED,WEST
824,399.0,2025-01-14 12:47:17,CANCELLED,NORTH
825,568.0,2024-08-03 19:21:17,RETURNED,WEST
826,519.0,2024-08-29 18:37:31,PLACED,WEST
827,387.0,2025-12-22 19:09:45,RETURNED,EAST
828,63.0,2026-01-28 02:20:21,PLACED,NORTH
829,598.0,2024-07-23 01:09:56,PLACED,EAST
830,366.0,2025-07-07 21:39:06,CANCELLED,EAST
831,241.0,2025-10-29 05:54:42,DELIVERED,NORTH
832,313.0,2024-07-09 23:24:04,PLACED,EAST
833,39.0,2024-08-05 23:30:23,CANCELLED,WEST
834,274.0,2025-04-20 13:57:54,PLACED,WEST
835,387.0,2024-10-28 02:05:59,RETURNED,WEST
836,501.0,2025-03-07 06:37:36,PLACED,SOUTH
837,348.0,2025-04-21 04:48:23,SHIPPED,EAST
838,509.0,12-07-2024,PLACED,SOUTH
839,588.0,2025-12-08 05:35:34,CANCELLED,SOUTH
840,593.0,2026-01-23 12:49:40,PLACED,EAST
841,544.0,2025-06-23 14:42:04,CANCELLED,WEST
842,310.0,2025-04-30 09:23:41,RETURNED,EAST
843,205.0,2025-12-22 23:03:33,CANCELLED,WEST
844,561.0,2026-02-22 16:37:01,SHIPPED,NORTH
845,192.0,2024-08-29 13:08:39,RETURNED,WEST
846,479.0,2024-12-21 07:37:43,DELIVERED,WEST
847,62.0,2025-04-16 03:43:30,RETURNED,SOUTH
848,155.0,2025-11-24 19:59:19,DELIVERED,WEST
849,66.0,2026-01-29 23:47:36,SHIPPED,WEST
850,165.0,2024-10-05 21:04:28,DELIVERED,SOUTH
851,197.0,2025-08-04 08:53:03,PLACED,SOUTH
852,498.0,2026-07-03 16:28:10,RETURNED,WEST
853,207.0,2025-03-09 21:53:42,SHIPPED,EAST
854,285.0,15-02-2025,RETURNED,SOUTH
855,498.0,2024-08-18 15:50:12,PLACED,NORTH
856,306.0,2026-07-07 15:23:33,PLACED,WEST
857,93.0,2025-10-25 00:23:17,CANCELLED,SOUTH
858,513.0,2025-04-02 05:25:30,PLACED,EAST
859,126.0,2026-03-24 16:34:26,DELIVERED,EAST
860,242.0,2025-03-14 18:00:28,CANCELLED,SOUTH
861,282.0,2026-03-15 19:22:55,CANCELLED,WEST
862,503.0,2026-01-15 20:05:19,RETURNED,EAST
863,559.0,2025-02-06 03:36:23,CANCELLED,WEST
864,149.0,2024-12-04 17:12:03,DELIVERED,WEST
865,22.0,2025-08-18 08:59:17,RETURNED,NORTH
866,56.0,2026-06-16 02:09:47,SHIPPED,EAST
867,372.0,2025-11-03 23:51:47,PLACED,SOUTH
868,403.0,2025-02-12 15:50:30,DELIVERED,EAST
869,242.0,2025-04-20 07:19:08,DELIVERED,SOUTH
870,450.0,2024-09-25 07:59:45,DELIVERED,WEST
871,83.0,2025-11-24 12:38:52,CANCELLED,WEST
872,341.0,2025-06-29 17:20:12,CANCELLED,NORTH
873,519.0,2026-04-16 23:20:23,PLACED,EAST
874,561.0,2025-05-25 06:42:40,DELIVERED,WEST
875,,2024-11-24 17:47:27,CANCELLED,SOUTH
876,313.0,2024-08-04 10:02:07,DELIVERED,NORTH
877,134.0,2024-07-27 20:52:13,RETURNED,WEST
878,490.0,2026-07-07 04:18:30,SHIPPED,EAST
879,336.0,2024-12-30 13:11:49,DELIVERED,SOUTH
880,,19-04-2025,CANCELLED,SOUTH
881,572.0,2026-02-08 10:06:46,RETURNED,SOUTH
882,,2025-10-22 08:06:14,DELIVERED,SOUTH
883,267.0,2025-07-09 08:24:46,SHIPPED,NORTH
884,581.0,2026-06-14 05:17:52,PLACED,NORTH
885,465.0,2026-02-22 07:53:38,CANCELLED,NORTH
886,273.0,2026-06-15 09:42:14,DELIVERED,WEST
887,212.0,2024-07-21 08:01:40,RETURNED,SOUTH
888,194.0,2025-03-14 04:22:26,CANCELLED,SOUTH
889,298.0,2025-03-13 00:54:38,DELIVERED,SOUTH
890,379.0,2025-12-18 00:37:34,RETURNED,WEST
891,332.0,2025-05-01 13:21:33,CANCELLED,SOUTH
892,263.0,2024-12-10 23:13:49,PLACED,NORTH
893,241.0,2025-10-29 23:10:24,CANCELLED,EAST
894,47.0,2025-07-26 11:16:21,PLACED,EAST
895,405.0,2026-05-27 01:23:35,DELIVERED,SOUTH
896,595.0,2026-04-06 00:07:10,SHIPPED,EAST
897,348.0,2025-08-05 06:55:37,CANCELLED,SOUTH
898,444.0,01-01-2026,SHIPPED,EAST
899,131.0,2024-12-26 12:46:58,CANCELLED,EAST
900,290.0,2024-08-30 23:02:47,DELIVERED,EAST
901,169.0,2025-12-28 13:55:01,DELIVERED,WEST
902,451.0,2025-07-01 11:15:27,PLACED,SOUTH
903,37.0,2024-07-23 06:23:37,CANCELLED,EAST
904,119.0,2026-05-03 00:24:53,CANCELLED,NORTH
905,575.0,2025-10-04 01:11:34,CANCELLED,WEST
906,152.0,2025-01-02 14:47:03,PLACED,EAST
907,185.0,2025-10-26 06:24:08,SHIPPED,EAST
908,218.0,2024-07-19 20:02:02,RETURNED,NORTH
909,427.0,2025-10-14 11:42:26,PLACED,SOUTH
910,337.0,2026-05-01 04:17:46,PLACED,EAST
911,404.0,2026-02-28 20:59:46,DELIVERED,NORTH
912,84.0,2024-09-18 09:52:16,CANCELLED,WEST
913,6.0,2025-09-28 19:54:33,DELIVERED,NORTH
914,333.0,11-03-2026,RETURNED,SOUTH
915,290.0,2024-08-25 01:27:52,DELIVERED,NORTH
916,391.0,2026-02-26 11:41:19,PLACED,WEST
917,409.0,2024-09-30 17:56:01,PLACED,NORTH
918,413.0,2025-09-16 23:02:54,DELIVERED,SOUTH
919,443.0,2025-10-02 01:05:38,DELIVERED,SOUTH
920,377.0,2024-08-24 10:36:23,RETURNED,SOUTH
921,488.0,2024-12-04 08:47:50,DELIVERED,WEST
922,378.0,2025-03-12 18:19:39,RETURNED,SOUTH
923,42.0,2026-03-11 22:43:00,RETURNED,EAST
924,159.0,2025-12-30 09:11:48,CANCELLED,NORTH
925,490.0,2025-04-29 00:00:44,DELIVERED,SOUTH
926,308.0,05-10-2024,SHIPPED,WEST
927,79.0,2025-11-21 01:17:58,PLACED,NORTH
928,476.0,2025-08-12 02:22:49,RETURNED,EAST
929,516.0,2025-03-01 06:08:59,PLACED,NORTH
930,187.0,2026-06-14 00:42:51,CANCELLED,NORTH
931,305.0,2024-12-12 02:28:06,DELIVERED,WEST
932,272.0,2024-08-11 15:23:30,DELIVERED,SOUTH
933,266.0,13-11-2024,PLACED,WEST
934,120.0,2024-08-24 12:33:57,PLACED,SOUTH
935,415.0,2025-01-25 09:57:25,RETURNED,WEST
936,370.0,2026-01-13 17:11:41,CANCELLED,EAST
937,196.0,2024-11-09 02:22:37,PLACED,NORTH
938,28.0,2025-04-05 13:34:44,SHIPPED,WEST
939,447.0,2024-11-06 20:59:54,RETURNED,SOUTH
